gene_id	TCGA-BH-A0H7-01A-13R-A056-07	gene_id	TCGA-BH-A0H7-11A-13R-A089-07
SNORD116-4	6.4051	SNORD116-4	20.0387
SNORD1C	8.7557	SNORD1C	16.3534
SNPH	55.4826	SNPH	141.5313
SNRK	820.4202	SNRK	1079.6597
SNRNP200	6746.2246	SNRNP200	7976.4114
SNRNP25	1322.7183	SNRNP25	1169.3735
SNRNP27	709.1267	SNRNP27	632.2506
SNRNP35	988.6047	SNRNP35	775.6458
SNRNP40	941.5627	SNRNP40	871.6164
SNRNP48	290.2167	SNRNP48	372.0031
SNRNP70	2042.0223	SNRNP70	2479.8917
SNRPA1	363.7557	SNRPA1	381.6705
SNRPA	900.197	SNRPA	1288.0897
SNRPB2	2328.6277	SNRPB2	1529.0023
SNRPB	4986.2114	SNRPB	3113.3024
SNRPC	1512.8037	SNRPC	1302.3975
SNRPD1	668.0893	SNRPD1	691.0286
SNRPD2	1964.5437	SNRPD2	3489.9459
SNRPD3	2239.8949	SNRPD3	2252.3511
SNRPE	931.0571	SNRPE	577.7262
SNRPF	1190.4137	SNRPF	895.2049
SNRPG	784.3073	SNRPG	619.8763
SNRPN	1516.195	SNRPN	2126.6589
SNTA1	635.2594	SNTA1	696.4424
SNTB1	341.4314	SNTB1	308.198
SNTB2	611.2935	SNTB2	685.6148
removed	removed	SNTG2	7.3473
SNUPN	240.3152	SNUPN	428.8476
SNURF	73.1156	SNURF	120.9126
SNW1	1261.3263	SNW1	1994.5862
SNX10	600.7879	SNX10	196.8291
SNX11	785.9488	SNX11	589.7138
SNX12	341.7597	SNX12	332.5599
SNX13	1221.6021	SNX13	960.5568
SNX14	991.7925	SNX14	922.2738
SNX15	393.9593	SNX15	625.6767
SNX16	459.9475	SNX16	232.4053
SNX17	2767.564	SNX17	2815.9319
SNX18	1197.9645	SNX18	861.1756
SNX19	1358.503	SNX19	1431.5545
SNX1	1698.2928	SNX1	3720.0309
SNX20	24.7177	SNX20	17.7533
SNX21	585.1674	SNX21	640.8237
SNX22	108.5424	SNX22	199.0797
SNX24	319.4353	SNX24	190.2552
SNX25	309.258	SNX25	313.9985
SNX27	1254.6487	SNX27	955.8043
SNX29	668.4176	SNX29	680.9745
SNX2	2438.9363	SNX2	1752.9002
SNX30	1003.6113	SNX30	1081.5932
removed	removed	SNX31	8.5073
removed	removed	SNX32	6.1872
SNX33	967.1701	SNX33	1233.952
SNX3	2244.9114	SNX3	2546.4037
SNX4	1295.1412	SNX4	995.3596
SNX5	2456.6645	SNX5	2241.2993
SNX6	1163.4931	SNX6	1136.891
SNX7	349.9672	SNX7	392.4981
SNX8	1039.7242	SNX8	610.9822
SNX9	1329.2843	SNX9	1963.2637
SOAT1	1007.2226	SOAT1	505.4138
SOBP	53.1845	SOBP	148.8786
SOCS1	27.2489	SOCS1	38.6698
SOCS2	209.455	SOCS2	940.0619
SOCS3	592.5804	SOCS3	323.6659
SOCS4	508.5358	SOCS4	366.2026
SOCS5	866.7104	SOCS5	1005.0271
SOCS6	531.5167	SOCS6	749.8067
SOCS7	84.3729	SOCS7	87.7804
SOD1	6421.5364	SOD1	4915.6999
SOD2	1582.0749	SOD2	3461.3302
SOD3	75.8372	SOD3	1158.9327
SOHLH2	7.0125	SOHLH2	15.8662
SOLH	362.4425	SOLH	432.3279
SON	6919.8949	SON	6252.1268
SORBS1	490.4793	SORBS1	2310.1315
SORBS2	212.0814	SORBS2	1580.4331
SORBS3	1328.2994	SORBS3	2134.9575
removed	removed	SORCS1	36.3496
SORCS2	1022.981	SORCS2	84.6868
SORCS3	6.2377	removed	removed
SORD	1372.2915	SORD	1481.8252
SORL1	2214.7078	SORL1	2537.8964
SORT1	3113.2633	SORT1	2791.57
SOS1	805.6467	SOS1	1005.0271
SOS2	811.2278	SOS2	1063.8051
SOSTDC1	19.3697	SOSTDC1	1186.3882
removed	removed	SOST	5.0271
SOX10	76.4938	SOX10	2897.9118
SOX11	94.2219	SOX11	29.0023
SOX12	1130.0066	SOX12	750.1933
SOX13	1447.8004	SOX13	1258.7007
SOX15	5.5811	SOX15	78.4996
SOX17	23.9659	SOX17	109.0487
SOX18	104.7275	SOX18	187.1616
removed	removed	SOX2	31.3225
SOX3	12.1471	removed	removed
SOX4	3958.6343	SOX4	2898.6852
removed	removed	SOX5	29.389
SOX6	10.1773	SOX6	54.1377
SOX7	70.2561	SOX7	192.1887
SOX8	7.2226	SOX8	369.2962
SOX9	539.7242	SOX9	2621.0363
SP100	947.1438	SP100	1507.734
SP110	359.8162	SP110	398.6852
SP140L	275.1149	SP140L	266.4346
SP140	32.8299	SP140	20.8817
SP1	2569.9278	SP1	3076.5661
SP2	666.4478	SP2	840.6806
SP3	3149.7045	SP3	2490.3326
SP4	189.7571	SP4	181.3612
removed	removed	SP5	14.3078
SP6	369.9934	SP6	337.9737
SPA17	179.2515	SPA17	121.423
SPAG16	742.6133	SPAG16	507.3473
removed	removed	SPAG17	9.2807
SPAG1	359.4879	SPAG1	174.0139
SPAG4	350.9521	SPAG4	128.7703
SPAG5	600.0558	SPAG5	317.092
SPAG6	5.9094	SPAG6	11.2142
SPAG7	837.1635	SPAG7	959.0101
removed	removed	SPAG8	15.8546
SPAG9	1148.3913	SPAG9	1239.7525
SPANXA2	925.1477	SPANXA2	592.6953
SPANXC	469.1399	SPANXC	201.1949
SPANXE	87.9842	SPANXE	48.7239
SPARCL1	7982.2718	SPARCL1	13184.8415
SPARC	233293.828	SPARC	16858.4687
SPAST	497.7019	SPAST	336.4269
SPATA13	282.1701	SPATA13	398.6852
SPATA17	54.4977	SPATA17	25.1353
SPATA18	114.9048	SPATA18	218.0974
SPATA20	1665.4629	SPATA20	1350.7347
removed	removed	SPATA22	17.9776
SPATA24	22.6527	SPATA24	34.0294
SPATA2L	261.6546	SPATA2L	232.792
SPATA2	675.9685	SPATA2	489.1725
removed	removed	SPATA4	5.8005
SPATA5L1	95.5351	SPATA5L1	203.7896
SPATA5	180.5647	SPATA5	158.1593
SPATA6	70.5844	SPATA6	108.662
SPATA7	153.9724	SPATA7	274.942
SPATA9	8.5358	SPATA9	6.5739
SPATS2L	2133.6179	SPATS2L	1157.7726
SPATS2	605.0558	SPATS2	560.3248
SPC24	10.1773	removed	removed
SPC25	122.4557	SPC25	44.4702
SPCS1	1880.0098	SPCS1	2053.6272
SPCS2	544.3204	SPCS2	389.4045
SPCS3	2627.7085	SPCS3	1972.1578
SPDEF	5959.6192	SPDEF	3763.3411
SPDYE3	49.1563	SPDYE3	62.5097
SPDYE6	7.5509	SPDYE6	12.761
SPDYE8P	15.7584	SPDYE8P	21.6551
SPEF1	69.5995	SPEF1	27.8422
SPEF2	136.5726	SPEF2	232.0186
SPEG	78.7919	SPEG	434.2614
SPEN	1783.979	SPEN	2121.423
SPESP1	196.6513	SPESP1	170.9203
SPG11	1211.0965	SPG11	1448.1825
SPG20	656.5988	SPG20	1146.9451
SPG21	2251.8056	SPG21	1784.6094
SPG7	1108.3388	SPG7	1199.1493
SPHAR	62.6264	SPHAR	40.9087
SPHK1	891.8188	SPHK1	341.2877
SPHK2	139.8588	SPHK2	227.7958
removed	removed	SPHKAP	124.1299
SPI1	213.7229	SPI1	140.3712
SPIB	7.5509	SPIB	6.9606
SPIN1	3077.807	SPIN1	2605.9551
SPIN2A	7.5509	removed	removed
SPIN2B	61.6973	SPIN2B	76.8329
SPIN3	134.2745	SPIN3	286.1562
SPIN4	159.8818	SPIN4	131.8639
removed	removed	SPINK5	30.1624
SPINK8	62.7052	SPINK8	44.0835
SPINT1	4989.4944	SPINT1	4476.7981
SPINT2	16596.8483	SPINT2	9880.1237
SPIRE1	768.5489	SPIRE1	661.2529
SPIRE2	134.6028	SPIRE2	144.6249
SPNS1	1359.8884	SPNS1	891.9992
SPNS2	629.7899	SPNS2	744.7757
SPNS3	5.5811	SPNS3	8.894
SPN	82.7315	SPN	82.7533
SPOCD1	142.1536	SPOCD1	6.5739
SPOCK1	2148.3913	SPOCK1	286.1562
SPOCK2	303.8936	SPOCK2	343.7742
removed	removed	SPOCK3	23.2019
SPON1	3077.807	SPON1	577.3395
SPON2	2630.0066	SPON2	688.7084
SPOPL	2651.6743	SPOPL	1112.9157
SPOP	1013.7886	SPOP	1151.1988
SPP1	7433.0269	SPP1	708.43
SPPL2A	624.0972	SPPL2A	431.1678
SPPL2B	743.9265	SPPL2B	655.8391
SPPL3	2726.1983	SPPL3	2070.379
SPRED1	645.4366	SPRED1	773.0085
SPRED2	535.128	SPRED2	950.5027
SPRN	73.2108	SPRN	41.3766
removed	removed	SPRR1A	22.0418
removed	removed	SPRR1B	28.6156
removed	removed	SPRR2A	37.8964
removed	removed	SPRR2D	13.1477
removed	removed	SPRR2E	9.2807
removed	removed	SPRR3	124.5166
SPRY1	807.9448	SPRY1	1529.7757
SPRY2	92.9087	SPRY2	1429.2343
SPRY3	32.1733	SPRY3	37.8964
SPRY4	453.7098	SPRY4	435.4215
SPRYD3	2426.7892	SPRYD3	1630.7038
SPRYD4	503.9396	SPRYD4	447.7958
SPR	2087.3276	SPR	1136.5043
SPSB1	1258.6999	SPSB1	585.0735
SPSB2	139.1989	SPSB2	150.8121
SPSB3	568.9429	SPSB3	815.1585
SPSB4	25.2791	removed	removed
removed	removed	SPTA1	5.4138
SPTAN1	6118.1878	SPTAN1	6258.314
SPTBN1	3054.4977	SPTBN1	9740.1392
SPTBN2	2230.4662	SPTBN2	1695.669
SPTBN4	47.6034	SPTBN4	50.2707
SPTBN5	25.6074	SPTBN5	165.0039
SPTB	34.1431	SPTB	87.3937
SPTLC1	1925.8043	SPTLC1	1496.5197
SPTLC2	1990.4793	SPTLC2	1707.6566
SPTLC3	236.3756	SPTLC3	270.3016
SPTY2D1	1768.2206	SPTY2D1	1148.8708
SQLE	4630.9915	SQLE	2542.5367
SQRDL	1271.8319	SQRDL	1406.8059
SQSTM1	15007.8759	SQSTM1	9060.348
SR140	1965.8569	SR140	1723.5112
SRA1	872.2915	SRA1	554.5244
SRBD1	459.9475	SRBD1	538.2831
SRCAP	3687.7873	SRCAP	3011.9876
SRCIN1	227.5115	SRCIN1	242.8461
SRCRB4D	36.1129	SRCRB4D	27.8422
SRC	2293.4997	SRC	1085.4602
SRD5A1	245.8963	SRD5A1	199.536
SRD5A3	1601.0932	SRD5A3	1004.9961
SREBF1	17494.4189	SREBF1	4156.9992
SREBF2	2716.021	SREBF2	3006.1872
SRFBP1	274.4583	SRFBP1	240.1392
SRF	1112.935	SRF	1417.6334
SRGAP1	355.22	SRGAP1	287.3163
SRGAP2	581.09	SRGAP2	389.4045
SRGAP3	115.5614	SRGAP3	283.4493
SRGN	559.7505	SRGN	660.4795
SRI	1655.6139	SRI	1365.4292
SRL	7.8792	SRL	48.7239
SRMS	10.8339	SRMS	25.1353
SRM	1290.8733	SRM	934.6481
SRP14	3339.7899	SRP14	4382.4439
SRP19	691.763	SRP19	702.9157
SRP54	1492.4491	SRP54	1283.4493
SRP68	1813.8542	SRP68	2256.3805
SRP72	2767.564	SRP72	2481.4385
SRP9	5491.4642	SRP9	3548.7239
SRPK1	1209.7833	SRPK1	869.6829
SRPK2	1173.9987	SRPK2	1058.3913
SRPK3	7.3769	SRPK3	21.0712
SRPRB	2024.2942	SRPRB	1389.0178
SRPR	3306.9599	SRPR	3149.652
SRPX2	767.564	SRPX2	169.7602
SRPX	300.0657	SRPX	1223.5112
SRRD	262.6395	SRRD	188.3217
SRRM1	1206.8286	SRRM1	1758.7007
SRRM2	9769.5338	SRRM2	10317.8577
SRRM3	367.6953	SRRM3	222.3511
SRRM5	12.587	SRRM5	19.3503
SRRT	1468.4833	SRRT	1514.3078
SRR	301.195	SRR	355.4988
SRXN1	2703.8739	SRXN1	1237.4323
SS18L1	731.7794	SS18L1	491.4927
SS18L2	193.6967	SS18L2	257.5406
SS18	1611.2935	SS18	1684.0681
SSBP1	958.6343	SSBP1	1022.4285
SSBP2	376.2311	SSBP2	609.4354
SSBP3	434.6684	SSBP3	679.8144
SSBP4	326.3296	SSBP4	453.5963
SSB	1499.7571	SSB	2136.7711
SSC5D	692.3835	SSC5D	221.5777
SSFA2	1728.4964	SSFA2	2293.8902
SSH1	1545.6336	SSH1	921.5004
SSH2	575.1806	SSH2	269.5282
SSH3	1185.8175	SSH3	1321.3457
SSNA1	976.0341	SSNA1	744.0062
SSPN	782.0092	SSPN	1418.0201
SSPO	9.849	SSPO	14.3078
SSR1	4643.7951	SSR1	3279.9691
SSR2	7355.5483	SSR2	6769.9149
SSR3	3910.3743	SSR3	3227.3782
SSR4	2898.2272	SSR4	2251.3534
SSRP1	3905.7781	SSRP1	5169.3735
SSSCA1	335.1937	SSSCA1	387.8577
removed	removed	SSTR1	21.2684
SSTR2	333.2239	SSTR2	138.8244
SSU72	1892.3178	SSU72	2590.8739
SSX2IP	529.2186	SSX2IP	299.3039
ST13	4251.8056	ST13	7679.8144
ST14	2189.1005	ST14	2941.9954
ST20	45.3513	ST20	31.5391
ST3GAL1	3280.3677	ST3GAL1	1976.7981
ST3GAL2	739.9869	ST3GAL2	420.3403
ST3GAL3	183.1911	ST3GAL3	292.7301
ST3GAL4	706.5003	ST3GAL4	581.5932
ST3GAL5	120.1576	ST3GAL5	192.5754
ST3GAL6	40.3808	ST3GAL6	148.4919
ST5	1257.715	ST5	2066.1253
ST6GAL1	803.3487	ST6GAL1	1052.5909
ST6GAL2	527.9054	ST6GAL2	97.8345
ST6GALNAC1	19.698	ST6GALNAC1	86.6203
ST6GALNAC2	2662.1799	ST6GALNAC2	2589.3271
ST6GALNAC3	26.9206	ST6GALNAC3	71.5391
ST6GALNAC4	128.3651	ST6GALNAC4	215.3906
ST6GALNAC5	70.5844	ST6GALNAC5	130.3171
ST6GALNAC6	1220.6172	ST6GALNAC6	1729.3117
ST7L	189.1005	ST7L	337.5947
ST7OT1	33.1254	ST7OT1	141.2722
ST7	590.2725	ST7	504.8647
ST8SIA1	50.8864	ST8SIA1	215.0039
ST8SIA2	83.388	ST8SIA2	40.6032
ST8SIA4	262.6395	ST8SIA4	206.8832
ST8SIA6	155.2856	ST8SIA6	100.1547
STAB1	431.0801	STAB1	626.4501
removed	removed	STAB2	61.4849
STAC2	72.2259	STAC2	7075.406
STAC3	32.3802	STAC3	15.3558
STAC	10.1773	STAC	63.4184
STAG1	848.0007	STAG1	842.4633
STAG2	2756.7301	STAG2	2929.2343
STAG3L1	45.3053	STAG3L1	61.4849
STAG3L2	50.2298	STAG3L2	38.6698
STAG3L3	73.4537	STAG3L3	148.9559
STAG3L4	153.9724	STAG3L4	144.2382
STAG3	9.675	STAG3	14.8685
STAM2	1080.4334	STAM2	832.5599
STAMBPL1	62.0486	STAMBPL1	58.3913
STAMBP	415.6271	STAMBP	573.4725
STAM	664.1497	STAM	503.4803
STAP2	478.0039	STAP2	682.5213
STARD10	7561.0637	STARD10	5030.5491
STARD13	481.9435	STARD13	627.2235
STARD3NL	651.6743	STARD3NL	575.406
STARD3	1245.8963	STARD3	861.1756
STARD4	65.3316	STARD4	13.1477
STARD5	56.1392	STARD5	90.4872
STARD7	4530.5351	STARD7	4425.9899
STARD8	214.3795	STARD8	220.4176
STAR	7.5509	STAR	16.628
STAT1	9024.2942	STAT1	2880.1237
STAT2	2055.4826	STAT2	1384.3774
STAT3	6130.0066	STAT3	5298.5305
STAT4	35.7846	STAT4	63.8051
STAT5A	982.2718	STAT5A	2182.908
STAT5B	1899.2121	STAT5B	2539.4432
STAT6	4394.2876	STAT6	4974.0913
STAU1	3671.7006	STAU1	2947.0224
STAU2	3685.8175	STAU2	1124.1299
STBD1	607.065	STBD1	839.0642
STC1	343.4012	STC1	222.7378
STC2	8447.1438	STC2	10038.6698
STEAP1	188.7722	STEAP1	264.5012
STEAP2	290.2167	STEAP2	429.2343
STEAP3	943.2042	STEAP3	1544.8569
STEAP4	685.4892	STEAP4	2331.0131
STIL	225.2134	STIL	124.5166
STIM1	1129.6783	STIM1	1943.9288
STIM2	254.432	STIM2	489.1725
STIP1	3453.0532	STIP1	2970.2243
STK10	737.0322	STK10	605.1817
STK11IP	578.4636	STK11IP	342.2274
STK11	686.8024	STK11	971.3844
STK16	1126.067	STK16	961.7169
STK17A	478.0039	STK17A	510.8275
STK17B	1172.0289	STK17B	830.6265
STK19	454.2449	STK19	279.942
STK24	1875.2462	STK24	2526.2954
STK25	1563.6901	STK25	1531.7092
removed	removed	STK32A	20.8817
STK32B	68.2863	STK32B	125.6767
STK32C	148.3913	STK32C	162.0263
STK35	1567.958	STK35	1092.4207
STK36	459.2909	STK36	374.71
STK38L	673.3421	STK38L	556.8445
STK38	1004.2679	STK38	1059.1647
STK39	718.3191	STK39	782.6759
STK3	2194.025	STK3	985.6922
STK40	1061.0637	STK40	1158.546
STK4	768.5489	STK4	672.4671
STMN1	2875.5745	STMN1	1941.222
STMN2	27.2489	STMN2	119.1029
STMN3	1776.0998	STMN3	1361.949
STOML1	222.9153	STOML1	285.7695
STOML2	1271.5036	STOML2	1494.5862
STOM	2006.8943	STOM	4104.0217
STON1	278.4504	STON1	343.7123
STON2	128.3651	STON2	217.7108
STOX1	193.6967	STOX1	296.5971
STOX2	5.9094	STOX2	37.123
STRA13	737.0322	STRA13	558.3913
STRA6	285.6205	STRA6	90.8739
STRADA	482.6001	STRADA	503.4803
STRADB	272.4885	STRADB	244.0062
STRAP	2096.1917	STRAP	1933.1013
STRBP	1166.1195	STRBP	845.7077
removed	removed	STRC	9.6674
STRN3	589.6257	STRN3	459.7834
STRN4	1251.149	STRN4	1371.6164
STRN	439.2646	STRN	307.0379
STS	1134.6028	STS	838.3604
STT3A	3366.0538	STT3A	3234.3387
STT3B	1907.4196	STT3B	1610.9822
STUB1	1684.4813	STUB1	1650.5839
STX10	182.5345	STX10	231.6319
STX11	68.9429	STX11	107.8886
STX12	1408.0762	STX12	1416.86
STX16	2736.3756	STX16	2100.5414
STX17	710.4399	STX17	913.3797
STX18	395.6008	STX18	554.1377
removed	removed	STX19	34.4161
STX1A	55.4728	STX1A	61.0982
STX1B	29.8752	STX1B	39.0565
STX2	169.4025	STX2	100.5414
STX3	1122.784	STX3	812.8384
STX4	1037.7544	STX4	909.1261
STX5	1008.2075	STX5	1177.8809
STX6	1472.9153	STX6	1015.6961
STX7	919.8949	STX7	917.6334
STX8	328.6277	STX8	493.0394
STXBP1	1017.0716	STXBP1	834.4934
STXBP2	1154.629	STXBP2	1107.1152
STXBP3	869.9934	STXBP3	975.6381
STXBP4	144.1234	STXBP4	125.6767
STXBP5	314.1694	STXBP5	255.9706
STXBP6	17.3999	STXBP6	15.0812
STYK1	101.7728	STYK1	70.7657
STYXL1	1101.4445	STYXL1	715.7773
STYX	447.4721	STYX	319.0255
SUB1	10863.7557	SUB1	9274.942
SUCLA2	615.3546	SUCLA2	851.0325
SUCLG1	962.9022	SUCLG1	1710.7502
SUCLG2	2448.7853	SUCLG2	1941.9954
SUDS3	2455.6796	SUDS3	1726.6048
SUFU	662.8365	SUFU	727.3782
SUGT1L1	11.0703	SUGT1L1	40.3944
SUGT1	438.608	SUGT1	410.2862
SULF1	8248.1944	SULF1	1215.0039
SULF2	12807.9448	SULF2	3552.9776
SULT1A1	321.4051	SULT1A1	334.8801
SULT1A2	10.8339	SULT1A2	8.1206
SULT1A3	312.0814	SULT1A3	543.3875
SULT1C2	22.981	SULT1C2	10.8275
SULT1C4	5.2528	SULT1C4	22.4285
SULT2B1	144.4517	SULT2B1	239.3658
SULT4A1	6.2377	SULT4A1	11.2142
SUMF1	1802.0355	SUMF1	1692.1887
SUMF2	4617.2029	SUMF2	3599.3813
SUMO1P3	204.5305	SUMO1P3	111.7556
SUMO1	3306.6316	SUMO1	2328.693
SUMO2	3576.1655	SUMO2	3510.0541
SUMO3	3796.1261	SUMO3	3230.8585
SUN1	2153.6441	SUN1	2362.7224
SUN2	2618.8444	SUN2	5663.5731
SUOX	1142.4819	SUOX	896.365
SUPT16H	5457.9777	SUPT16H	4576.9528
SUPT3H	68.9429	SUPT3H	147.7185
SUPT4H1	1893.9363	SUPT4H1	1834.2575
SUPT5H	2853.5785	SUPT5H	3044.4702
SUPT6H	3408.7328	SUPT6H	3352.2815
SUPT7L	824.3598	SUPT7L	898.4648
SUPV3L1	457.6494	SUPV3L1	601.7015
SURF1	922.5213	SURF1	767.9814
SURF2	249.8359	SURF2	306.2645
SURF4	9056.7958	SURF4	5467.1307
SURF6	571.5693	SURF6	956.6899
SUSD1	215.0361	SUSD1	247.4865
SUSD2	515.7584	SUSD2	425.7541
SUSD3	1157.2554	SUSD3	511.2142
SUSD4	423.8345	SUSD4	339.9072
SUSD5	60.4071	SUSD5	42.15
SUV39H1	304.9902	SUV39H1	332.1732
SUV39H2	185.4892	SUV39H2	129.9304
SUV420H1	1296.1261	SUV420H1	1409.8995
SUV420H2	105.7124	SUV420H2	94.7409
SUZ12P	85.3578	SUZ12P	80.8198
SUZ12	994.0906	SUZ12	757.5406
SV2A	114.9048	SV2A	126.4501
SV2B	35.128	SV2B	125.6767
SVEP1	187.1766	SVEP1	2181.0093
SVIL	1316.8877	SVIL	2888.3913
SVIP	438.608	SVIP	343.7742
SVOPL	15.7584	SVOPL	36.7363
SWAP70	1153.9724	SWAP70	2054.9111
SYAP1	1402.1668	SYAP1	1186.3882
SYBU	224.5568	SYBU	603.635
removed	removed	SYCE1L	33.256
removed	removed	SYCE1	8.2792
SYCE2	12.1471	SYCE2	15.0812
SYCP2	1287.5903	SYCP2	923.8206
SYDE1	393.9593	SYDE1	323.6659
SYDE2	364.084	SYDE2	167.0534
SYF2	874.2613	SYF2	1561.8716
SYK	604.3992	SYK	511.2142
SYMPK	1587.9842	SYMPK	1539.8299
SYN1	13.4603	SYN1	6.9606
SYN2	15.7584	SYN2	172.8538
removed	removed	SYN3	6.9606
SYNCRIP	3513.4603	SYNCRIP	3498.4532
SYNC	200.0033	SYNC	150.9165
SYNE1	600.4596	SYNE1	1139.2111
SYNE2	1729.153	SYNE2	3261.4076
SYNGAP1	227.8398	SYNGAP1	336.0402
SYNGR1	1568.8148	SYNGR1	1429.6868
SYNGR2	6634.6028	SYNGR2	4549.4973
SYNGR3	6.2377	SYNGR3	6.1872
SYNJ1	256.4018	SYNJ1	212.6837
SYNJ2BP	929.4156	SYNJ2BP	999.6133
SYNJ2	758.3716	SYNJ2	921.1137
SYNM	409.3894	SYNM	12423.0472
removed	removed	SYNPO2L	20.1083
SYNPO2	541.3657	SYNPO2	2349.1879
SYNPO	1345.6993	SYNPO	1694.5089
SYNRG	1150.3611	SYNRG	1080.4331
SYPL1	2653.3158	SYPL1	2821.7324
SYPL2	17.0716	SYPL2	10.8275
SYP	104.3992	SYP	100.1547
SYS1-DBNDD2	57.0256	SYS1-DBNDD2	24.9652
SYS1	1081.9599	SYS1	1117.734
SYT11	267.564	SYT11	208.8167
SYT12	736.3756	SYT12	780.3558
SYT13	5.5811	SYT13	24.7486
SYT15	15.4301	SYT15	102.0882
SYT17	258.0433	SYT17	239.7525
SYT1	283.3224	SYT1	90.8739
removed	removed	SYT2	13.1477
removed	removed	SYT3	7.734
removed	removed	SYT6	8.1206
SYT7	2311.5561	SYT7	2058.0046
SYT8	21.3395	SYT8	327.9196
SYT9	27.2489	SYT9	49.1106
SYTL1	472.0946	SYTL1	565.7386
SYTL2	1420.5515	SYTL2	1377.4169
SYTL3	67.3014	SYTL3	182.1346
SYTL4	986.2114	SYTL4	532.8693
SYTL5	56.7958	SYTL5	64.1918
SYVN1	1269.8621	SYVN1	1414.1531
TAB1	577.2784	TAB1	894.7525
TAB2	1732.1077	TAB2	2338.7471
TAB3	810.2429	TAB3	640.3712
removed	removed	TAC1	11.6009
TACC1	9106.369	TACC1	6229.3117
TACC2	879.8424	TACC2	1215.3906
TACC3	706.8286	TACC3	301.6241
TACO1	562.0486	TACO1	478.3449
TACR1	19.0414	TACR1	341.0673
removed	removed	TACR2	12.3743
TACSTD2	12374.5896	TACSTD2	15168.6002
TADA1	422.8496	TADA1	357.6953
TADA2A	131.9764	TADA2A	203.0162
TADA2B	1183.1911	TADA2B	1297.3705
TADA3	1188.2928	TADA3	1663.8206
TAF10	566.3165	TAF10	714.6172
TAF11	702.5607	TAF11	522.0418
TAF12	321.7334	TAF12	336.8136
TAF13	126.3953	TAF13	104.0217
TAF15	1934.9967	TAF15	3337.2003
TAF1A	47.2751	TAF1A	60.7115
TAF1B	170.7157	TAF1B	191.802
TAF1C	659.5535	TAF1C	602.4749
TAF1D	226.6054	TAF1D	639.6056
TAF1L	17.0716	TAF1L	29.389
TAF1	796.1261	TAF1	1187.935
TAF2	1855.22	TAF2	868.9095
TAF3	159.8818	TAF3	236.2722
TAF4B	60.4071	TAF4B	246.3264
TAF4	851.6087	TAF4	558.778
TAF5L	789.5601	TAF5L	772.2351
TAF5	66.6448	TAF5	78.1129
TAF6L	214.3795	TAF6L	291.1833
TAF6	858.5358	TAF6	837.587
TAF7	903.48	TAF7	2684.8415
TAF8	255.4169	TAF8	361.949
TAF9B	858.1747	TAF9B	682.908
TAF9	1539.3959	TAF9	1345.7077
TAGAP	68.9429	TAGAP	189.8685
TAGLN2	14272.4885	TAGLN2	8248.6466
TAGLN	10928.4307	TAGLN	19394.8492
TAL1	18.7131	TAL1	100.1547
TALDO1	6480.6303	TALDO1	4882.0572
TANC1	844.0578	TANC1	829.8531
TANC2	1654.3007	TANC2	725.058
TANK	659.8818	TANK	2340.2939
TAOK1	602.1011	TAOK1	226.2181
TAOK2	1217.0059	TAOK2	1205.3364
TAOK3	1122.4557	TAOK3	1165.8933
TAP1	3097.1766	TAP1	1414.9265
TAP2	1223.0433	TAP2	953.2328
TAPBPL	398.5686	TAPBPL	567.2892
TAPBP	4967.4984	TAPBP	3542.15
TAPT1	436.6382	TAPT1	668.6002
TARBP1	661.8516	TARBP1	581.2065
TARBP2	354.5634	TARBP2	368.9095
TARDBP	2973.736	TARDBP	2866.5893
removed	removed	TARP	6.5739
TARS2	652.3309	TARS2	585.8469
TARSL2	193.3684	TARSL2	328.3063
TARS	1854.5634	TARS	1554.9111
TAS1R3	12.1471	TAS1R3	16.2413
TAS2R14	8.7196	TAS2R14	10.4215
TAS2R20	15.4301	TAS2R20	20.495
removed	removed	TAS2R5	8.894
TASP1	261.6546	TASP1	239.3658
TATDN1	871.9632	TATDN1	608.2753
TATDN2	928.1024	TATDN2	1321.3457
TATDN3	358.503	TATDN3	273.3952
TAT	16513.4603	TAT	10786.5429
TAX1BP1	3832.8956	TAX1BP1	4148.1052
TAX1BP3	2216.4347	TAX1BP3	1603.3333
TAZ	225.87	TAZ	248.6466
TBC1D10A	476.937	TBC1D10A	622.1887
TBC1D10B	1217.0059	TBC1D10B	1167.0534
TBC1D10C	32.1733	TBC1D10C	36.7363
TBC1D12	262.6395	TBC1D12	306.2645
TBC1D13	870.65	TBC1D13	1113.6891
TBC1D14	1812.2127	TBC1D14	2469.4509
TBC1D15	1487.5246	TBC1D15	1385.5375
TBC1D16	595.5351	TBC1D16	514.6945
TBC1D17	1089.304	TBC1D17	967.5986
TBC1D19	87.6559	TBC1D19	65.7386
TBC1D1	1248.1944	TBC1D1	1236.2722
TBC1D20	2764.6093	TBC1D20	1863.4957
TBC1D22A	281.0243	TBC1D22A	425.7541
TBC1D22B	431.9928	TBC1D22B	416.7788
TBC1D23	851.6087	TBC1D23	685.2282
TBC1D24	360.1838	TBC1D24	325.7077
TBC1D25	505.2528	TBC1D25	587.7804
TBC1D2B	1114.9048	TBC1D2B	1208.0433
TBC1D2	665.7912	TBC1D2	578.8863
TBC1D3B	30.2035	TBC1D3B	73.8592
TBC1D3C	8.8641	TBC1D3C	18.1748
removed	removed	TBC1D3H	11.2142
TBC1D3	131.8746	TBC1D3	204.478
