gene_id	TCGA-BH-A0H5-01A-21R-A115-07	gene_id	TCGA-BH-A0H5-11A-62R-A115-07
UBAP2	784.6207	UBAP2	925.6336
UBASH3A	300.3009	UBASH3A	14.9564
UBASH3B	307.8272	UBASH3B	57.3328
UBB	17414.0633	UBB	9657.6651
UBC	37582.0136	UBC	36293.3112
UBD	12921.5925	UBD	421.6867
UBE2A	1256.522	UBE2A	933.9427
UBE2B	1005.1424	UBE2B	1327.7939
UBE2CBP	36.5027	UBE2CBP	78.1055
UBE2C	206.9743	UBE2C	15.7873
UBE2D1	503.8883	UBE2D1	357.2912
UBE2D2	1812.7184	UBE2D2	1350.2285
UBE2D3	5638.3557	UBE2D3	4981.3045
UBE2D4	257.5212	UBE2D4	248.575
UBE2E1	1381.8356	UBE2E1	1251.3502
UBE2E2	563.7227	UBE2E2	468.6332
UBE2E3	826.3919	UBE2E3	1075.6128
UBE2F	651.4045	UBE2F	321.5621
UBE2G1	1567.7361	UBE2G1	1377.2331
UBE2G2	1392.7488	UBE2G2	1392.1894
UBE2H	2117.1587	UBE2H	1631.076
UBE2I	1883.466	UBE2I	1554.6323
UBE2J1	2874.3083	UBE2J1	1799.7507
UBE2J2	803.4365	UBE2J2	636.4769
UBE2K	1983.1899	UBE2K	1951.8072
UBE2L3	1903.4107	UBE2L3	1318.6539
UBE2L6	5640.6136	UBE2L6	1031.5746
UBE2MP1	74.1344	UBE2MP1	43.2073
UBE2M	827.1445	UBE2M	515.5796
UBE2N	1747.2392	UBE2N	1241.7948
UBE2O	895.2578	UBE2O	842.958
UBE2Q1	1784.1183	UBE2Q1	1507.2705
UBE2Q2P1	8.279	UBE2Q2P1	56.5019
UBE2Q2	1286.6274	UBE2Q2	1285.833
UBE2QL1	33.4922	UBE2QL1	99.7092
UBE2R2	2010.2847	UBE2R2	1709.1816
UBE2S	173.8584	UBE2S	93.0619
UBE2T	131.7109	UBE2T	41.13
UBE2V1	2999.2455	UBE2V1	2121.3128
UBE2V2	681.8862	UBE2V2	639.8006
UBE2W	619.0413	UBE2W	700.457
UBE2Z	3687.9054	UBE2Z	2415.0395
UBE3A	2078.7594	UBE3A	2706.6888
UBE3B	1379.5777	UBE3B	1377.2331
UBE3C	1787.1288	UBE3C	1929.3727
UBE4A	1452.2068	UBE4A	2095.5546
UBE4B	1217.3851	UBE4B	1822.1853
UBFD1	1782.9893	UBFD1	1337.7649
UBIAD1	655.9203	UBIAD1	615.2887
UBL3	1500.3754	UBL3	2015.3718
UBL4A	822.2524	UBL4A	630.6606
UBL5	1709.9839	UBL5	891.1508
UBL7	941.9211	UBL7	600.3324
UBLCP1	806.8234	UBLCP1	628.5833
UBN1	1476.6674	UBN1	1534.275
UBN2	594.2043	UBN2	1290.8184
UBOX5	404.853	UBOX5	499.3103
UBP1	2165.3273	UBP1	2298.2966
UBQLN1	3348.8439	UBQLN1	3051.9319
UBQLN2	1231.3088	UBQLN2	1370.5858
UBQLN4	2114.5245	UBQLN4	917.7399
UBQLNL	6.7737	UBQLNL	13.71
UBR1	1066.482	UBR1	1125.0519
UBR2	1224.1588	UBR2	1257.1666
UBR3	1059.7083	UBR3	1816.7844
UBR4	3824.8847	UBR4	4923.1408
UBR5	2873.932	UBR5	5003.3236
UBR7	1486.828	UBR7	1322.393
UBTD1	163.6978	UBTD1	171.5829
UBTD2	902.7842	UBTD2	894.059
UBTF	3632.9631	UBTF	2796.4271
UBXN10	484.3198	UBXN10	282.0939
UBXN11	486.5777	UBXN11	466.1404
UBXN1	1924.1082	UBXN1	1573.7432
UBXN2A	224.2849	UBXN2A	393.0204
UBXN2B	970.1449	UBXN2B	950.5609
UBXN4	3803.4346	UBXN4	3857.0835
UBXN6	1879.3265	UBXN6	1781.4707
UBXN7	272.4534	UBXN7	705.4425
UBXN8	183.6426	UBXN8	133.361
removed	removed	UCA1	15.7873
UCHL1	66.9844	UCHL1	46.531
UCHL3	372.5537	UCHL3	256.7511
UCHL5	452.5511	UCHL5	403.3652
UCK1	705.2178	UCK1	706.6888
UCK2	340.5668	UCK2	421.2713
removed	removed	UCKL1AS	25.0436
UCKL1	398.8394	UCKL1	545.3054
removed	removed	UCN2	14.1255
removed	removed	UCN	7.8936
UCP2	8380.9531	UCP2	1013.71
UCP3	30.858	UCP3	22.85
UEVLD	327.772	UEVLD	292.8957
UFC1	3289.3858	UFC1	1826.3398
UFD1L	877.9397	UFD1L	702.5135
UFM1	1520.6965	UFM1	1850.8517
UFSP1	27.8474	UFSP1	22.85
UFSP2	716.7294	UFSP2	824.2086
UGCG	1887.2291	UGCG	482.7586
UGDH	3204.3382	UGDH	2262.5675
UGGT1	2336.1752	UGGT1	1927.2954
UGGT2	275.8403	UGGT2	618.1969
UGP2	2457.3492	UGP2	2894.8899
UGT2B11	129.6637	UGT2B11	573.5604
UGT2B15	94.4555	UGT2B15	96.3855
removed	removed	UGT2B28	117.9892
removed	removed	UGT2B7	22.0191
UGT8	34.2448	UGT8	134.1919
UHMK1	503.512	UHMK1	616.5351
UHRF1BP1L	643.5019	UHRF1BP1L	829.248
UHRF1BP1	887.3552	UHRF1BP1	737.8479
UHRF1	247.9928	UHRF1	22.85
UHRF2	652.1571	UHRF2	1209.3893
UIMC1	420.3459	UIMC1	517.2414
ULBP1	9.7842	removed	removed
ULBP3	12.7948	ULBP3	41.9609
ULK1	1075.5136	ULK1	1318.6539
ULK2	407.5512	ULK2	901.1217
ULK3	606.2465	ULK3	524.7196
ULK4	196.0611	ULK4	128.3756
UMODL1	6.7737	removed	removed
UMPS	602.8596	UMPS	641.8779
UNC119B	772.2022	UNC119B	1719.5679
UNC119	537.7568	UNC119	422.1022
UNC13A	15.8053	UNC13A	7.0627
UNC13B	1243.7273	UNC13B	1049.8546
UNC13C	6.7737	UNC13C	6.6473
UNC13D	997.2397	UNC13D	254.6739
UNC45A	1618.9152	UNC45A	1813.0453
UNC45B	5.2684	removed	removed
UNC50	572.7543	UNC50	633.5688
UNC5A	69.2423	UNC5A	37.8064
UNC5B	390.6169	UNC5B	316.9921
UNC5CL	46.7875	UNC5CL	48.6373
UNC5C	9.4079	UNC5C	166.182
UNC80	5.6448	UNC80	10.8018
UNC93B1	965.6291	UNC93B1	436.6431
UNG	744.3548	UNG	771.0843
UNKL	267.1925	UNKL	823.0328
UNK	792.5233	UNK	976.3191
UPF0639	11.2895	UPF0639	15.3718
UPF1	2805.4423	UPF1	3073.1201
UPF2	1195.935	UPF2	1508.5168
UPF3A	664.5756	UPF3A	784.7943
UPF3B	273.9587	UPF3B	264.2293
UPK1A	103.7844	UPK1A	11.9526
UPK3A	6.0211	UPK3A	6.6473
UPK3BL	141.2167	UPK3BL	285.4757
removed	removed	UPK3B	7.4782
UPP1	200.5769	UPP1	76.4437
UPRT	322.1272	UPRT	284.5866
UQCC	609.257	UQCC	601.5787
UQCR10	1187.6561	UQCR10	659.327
UQCR11	1152.2823	UQCR11	676.3606
UQCRB	2780.6054	UQCRB	2557.1251
UQCRC1	2382.8384	UQCRC1	1868.7162
UQCRC2	3382.3361	UQCRC2	3604.0715
UQCRFS1	1465.3779	UQCRFS1	1205.6502
UQCRHL	353.3615	UQCRHL	294.1421
UQCRH	1251.6299	UQCRH	1092.231
UQCRQ	1967.7609	UQCRQ	791.4416
URB1	892.315	URB1	1564.919
URB2	350.7273	URB2	276.2775
URGCP	749.9995	URGCP	901.9526
URM1	1171.8507	URM1	755.7125
UROD	1066.482	UROD	1088.4919
UROS	629.5781	UROS	437.474
USE1	260.7876	USE1	232.2393
USF1	1630.9573	USF1	657.6651
USF2	2421.9754	USF2	1678.0224
removed	removed	USH1C	45.7
removed	removed	USH2A	19.9418
USHBP1	36.1264	USHBP1	114.2501
USMG5	569.7437	USMG5	447.8604
USO1	2048.6691	USO1	2186.1238
USP10	1504.8912	USP10	1490.2368
USP11	1558.7045	USP11	1605.7333
USP12	311.5904	USP12	388.0349
USP13	372.1774	USP13	867.8853
USP14	1537.6307	USP14	977.9809
USP15	983.6923	USP15	1079.7673
USP16	1156.4218	USP16	1348.1512
USP18	341.6957	USP18	128.3756
USP19	1572.2519	USP19	1924.8027
USP1	1209.1061	USP1	1407.5613
USP20	1026.5924	USP20	865.8081
USP21	652.1571	USP21	461.5704
USP22	5312.4653	USP22	6837.5571
USP24	1914.7003	USP24	1997.5073
USP25	1089.061	USP25	1523.8887
USP27X	88.4345	USP27X	158.7038
USP28	681.8862	USP28	803.4898
USP2	13.9237	USP2	128.791
USP30	416.2065	USP30	723.307
USP31	270.1955	USP31	1462.4013
USP32	1288.509	USP32	1362.2767
USP33	1530.4807	USP33	1982.5509
USP34	3104.9905	USP34	4491.4832
USP35	238.9612	USP35	151.2256
USP36	1121.8006	USP36	1407.1458
USP37	561.4648	USP37	796.0116
USP38	1014.174	USP38	885.7499
USP39	1258.7799	USP39	990.0291
USP3	642.5422	USP3	620.5401
USP40	1042.0214	USP40	1439.9668
USP42	536.6279	USP42	518.0723
USP43	264.9271	USP43	211.4666
USP44	16.9343	USP44	41.5455
USP45	149.3978	USP45	217.6984
USP46	527.5963	USP46	628.5833
USP47	2050.5506	USP47	2883.6726
USP48	1538.7597	USP48	1508.1014
USP49	15.0527	USP49	34.8982
USP4	1790.892	USP4	1645.2015
USP51	51.5554	USP51	95.5546
USP53	717.6363	USP53	1978.8118
USP54	691.2941	USP54	1665.5588
USP5	2268.4381	USP5	1207.312
USP6NL	439.5381	USP6NL	864.1462
USP6	35.3738	USP6	116.7428
USP7	3050.4246	USP7	2919.4017
USP8	1405.3667	USP8	1662.5426
USP9X	3780.8556	USP9X	4062.3182
USPL1	559.9595	USPL1	691.7324
UST	241.9717	UST	307.0212
UTP11L	572.0016	UTP11L	516.8259
UTP14A	550.9279	UTP14A	555.0478
UTP14C	1231.3088	UTP14C	1531.3668
UTP15	295.4087	UTP15	331.9485
UTP18	807.1997	UTP18	614.4578
UTP20	647.265	UTP20	892.8126
UTP23	414.3249	UTP23	599.086
UTP3	858.7551	UTP3	824.678
UTP6	813.2208	UTP6	705.027
UTRN	2845.7082	UTRN	5944.329
removed	removed	UTS2D	5.8164
UTS2	88.1334	removed	removed
UVRAG	1158.6797	UVRAG	919.4017
UXS1	600.2254	UXS1	453.6768
UXT	1074.0498	UXT	807.7025
VAC14	1008.5292	VAC14	825.5089
VAMP1	301.761	VAMP1	362.1479
VAMP2	2210.4853	VAMP2	2821.3544
VAMP3	2239.838	VAMP3	2387.204
VAMP4	438.4092	VAMP4	560.0332
VAMP5	751.1285	VAMP5	235.9784
VAMP7	1114.2743	VAMP7	1067.7192
VAMP8	2702.3315	VAMP8	1473.6186
VANGL1	505.7699	VANGL1	511.0096
VANGL2	711.2389	VANGL2	1113.4192
VAPA	3074.8852	VAPA	3435.3968
VAPB	998.3687	VAPB	1207.7275
VARS2	617.9123	VARS2	438.6498
VARS	1636.6021	VARS	1179.0611
VASH1	993.1905	VASH1	695.0021
VASH2	135.8504	VASH2	182.8002
VASN	210.7374	VASN	256.3357
VASP	2296.6619	VASP	1255.0893
removed	removed	VAT1L	39.4682
VAT1	2816.7318	VAT1	4050.6855
VAV1	931.0079	VAV1	123.8056
VAV2	1048.4188	VAV2	783.9634
VAV3	5062.2146	VAV3	3081.8446
removed	removed	VAX2	8.3091
VBP1	846.713	VBP1	618.1969
VCAM1	2903.2847	VCAM1	446.1986
VCAN	4573.0027	VCAN	1017.8646
VCL	2602.9838	VCL	4757.3743
VCPIP1	1023.9582	VCPIP1	1098.8783
VCP	9328.8953	VCP	5128.3756
VDAC1	3208.854	VDAC1	2506.855
VDAC2	1166.206	VDAC2	1186.9547
VDAC3	1391.6198	VDAC3	1191.9402
VDR	908.4289	VDR	1820.9389
VEGFA	807.9523	VEGFA	1590.3614
VEGFB	1111.64	VEGFB	1064.3955
VEGFC	173.1058	VEGFC	260.4902
VENTX	8.6553	VENTX	16.2027
VEPH1	41.3949	VEPH1	71.0428
VEZF1	1465.3779	VEZF1	2398.0058
VEZT	1746.4866	VEZT	1465.725
VGLL1	5.2684	VGLL1	106.3565
VGLL3	208.1032	VGLL3	395.5131
VGLL4	1485.3227	VGLL4	2928.8076
VHL	1016.8082	VHL	1330.2867
VILL	303.3114	VILL	286.2484
VIM	25106.9173	VIM	25641.0345
VIPAR	539.6384	VIPAR	547.5696
VIPR1	327.3957	VIPR1	781.0553
VIPR2	74.2887	VIPR2	101.3918
VIT	56.0712	VIT	574.1587
VKORC1L1	1068.3636	VKORC1L1	1560.4487
VKORC1	1005.5187	VKORC1	807.499
VLDLR	151.2794	VLDLR	589.946
VMA21	924.2342	VMA21	1022.4346
VMAC	128.7004	VMAC	151.641
VMO1	9.4079	removed	removed
VN1R1	16.1816	VN1R1	18.6955
VNN1	81.2844	VNN1	59.4101
VNN2	221.6506	VNN2	22.0191
VOPP1	2008.4032	VOPP1	460.7395
VPRBP	1030.9238	VPRBP	1008.924
VPREB3	176.1163	removed	removed
VPS11	1584.6704	VPS11	1488.9904
VPS13A	596.0859	VPS13A	1461.155
VPS13B	957.7264	VPS13B	1454.5077
VPS13C	2485.1966	VPS13C	2662.6506
VPS13D	2152.5325	VPS13D	3272.123
VPS16	973.5318	VPS16	633.1533
VPS18	946.8133	VPS18	673.8679
VPS24	2446.0672	VPS24	3445.3677
VPS25	1038.6346	VPS25	811.3835
VPS26A	1300.5511	VPS26A	1582.0523
VPS26B	1596.3362	VPS26B	1412.9622
VPS28	1364.1487	VPS28	1050.6855
VPS29	1005.895	VPS29	820.108
VPS33A	734.7775	VPS33A	506.5476
VPS33B	336.8036	VPS33B	324.8857
VPS35	2439.6623	VPS35	2999.5845
VPS36	1295.2827	VPS36	1951.3918
VPS37A	682.6652	VPS37A	797.5488
VPS37B	696.1862	VPS37B	1121.7283
VPS37C	830.5313	VPS37C	784.3789
VPS37D	56.0712	VPS37D	72.7046
VPS39	1852.2317	VPS39	2160.7811
VPS41	980.6818	VPS41	1291.6494
VPS45	1133.4664	VPS45	770.6689
VPS4A	1334.4196	VPS4A	1518.9032
VPS4B	1671.5996	VPS4B	2088.0764
VPS52	1538.7597	VPS52	1280.8475
VPS53	1081.911	VPS53	1005.8164
VPS54	851.6051	VPS54	1000.4155
VPS72	810.9629	VPS72	591.6078
VPS8	822.2524	VPS8	867.0544
VRK1	314.6009	VRK1	245.9493
VRK2	540.9856	VRK2	478.8866
VRK3	757.5259	VRK3	583.2987
VSIG10L	59.0817	VSIG10L	95.1392
VSIG10	229.5533	VSIG10	484.4204
VSIG1	60.587	VSIG1	12.8791
VSIG2	33.4922	VSIG2	355.6294
VSIG4	346.9642	VSIG4	162.4429
VSNL1	33.1159	VSNL1	225.1766
VSTM2A	435.6244	removed	removed
VSTM2L	24.4606	VSTM2L	9.14
VTA1	959.608	VTA1	1035.7291
VTCN1	6745.48	VTCN1	4622.7669
VTI1A	432.9337	VTI1A	413.7059
VTI1B	1138.9569	VTI1B	934.9024
removed	removed	VTN	5.4009
VWA1	1450.7015	VWA1	1035.7291
VWA2	321.7509	VWA2	499.7923
removed	removed	VWA3B	8.3091
VWA5A	579.1517	VWA5A	1423.3486
VWCE	10.5369	VWCE	38.6373
removed	removed	VWDE	78.9364
VWF	5813.3431	VWF	6830.9098
WAC	3162.567	WAC	3850.8517
WAPAL	2032.1111	WAPAL	2358.5376
WARS2	459.1066	WARS2	537.5987
WARS	9692.0411	WARS	1567.5114
WASF1	251.0034	WASF1	329.4558
WASF2	4595.2053	WASF2	6462.8168
WASF3	202.8348	WASF3	575.8205
WASH2P	276.9692	WASH2P	466.9713
WASH3P	305.193	WASH3P	521.3959
WASH5P	220.1454	WASH5P	271.7075
WASH7P	840.3156	WASH7P	1389.6967
WASL	1475.9148	WASL	2115.4965
WAS	976.166	WAS	87.2455
WBP11P1	11.6658	WBP11P1	9.9709
WBP11	2344.8304	WBP11	2021.1882
WBP1	2056.8502	WBP1	1334.3664
WBP2NL	5.6448	WBP2NL	35.3137
WBP2	2065.227	WBP2	2766.9298
WBP4	300.6772	WBP4	461.5704
WBP5	546.7884	WBP5	705.4425
WBSCR16	837.305	WBSCR16	704.6115
WBSCR17	16.1816	WBSCR17	29.9128
WBSCR22	1171.0981	WBSCR22	787.7067
WBSCR26	13.1711	WBSCR26	7.8936
WBSCR27	14.3	WBSCR27	19.5264
WDFY1	1953.8372	WDFY1	1366.0158
WDFY2	309.3325	WDFY2	347.7358
WDFY3	1031.4846	WDFY3	2275.8621
WDFY4	1559.0808	WDFY4	115.4965
WDHD1	183.6426	WDHD1	163.2738
WDR11	1241.093	WDR11	1524.7196
WDR12	308.2035	WDR12	282.0939
WDR13	1031.8609	WDR13	1163.6892
WDR17	10.9132	WDR17	94.3083
WDR18	564.8516	WDR18	366.4312
WDR19	513.6725	WDR19	960.5318
WDR1	7308.45	WDR1	4360.6149
WDR20	522.7041	WDR20	625.6751
WDR24	381.5853	WDR24	312.4221
WDR25	219.0164	WDR25	190.6938
WDR26	3401.1519	WDR26	3500.2077
WDR27	77.8976	WDR27	401.7449
WDR31	82.7897	WDR31	176.1529
WDR33	1579.7782	WDR33	1587.8687
WDR34	1074.761	WDR34	743.2489
WDR35	510.2857	WDR35	1043.2073
WDR36	826.0155	WDR36	1078.521
WDR37	599.4728	WDR37	772.3307
WDR3	883.592	WDR3	978.3963
WDR41	448.946	WDR41	454.5077
WDR43	863.6472	WDR43	1154.1338
WDR44	527.2199	WDR44	443.2904
WDR45L	1718.6392	WDR45L	2201.9111
WDR45	1002.8845	WDR45	1071.4582
WDR46	943.8027	WDR46	832.5717
WDR47	337.9326	WDR47	456.1695
WDR48	1432.6383	WDR48	1579.1442
WDR4	136.9793	WDR4	124.221
WDR52	150.9031	WDR52	479.435
WDR53	144.5057	WDR53	179.892
WDR54	295.7851	WDR54	120.8974
WDR55	518.7415	WDR55	406.6431
WDR59	521.1989	WDR59	1009.5555
WDR5B	257.4007	WDR5B	413.3776
WDR5	877.5709	WDR5	858.7453
WDR60	434.646	WDR60	696.7179
WDR61	840.3156	WDR61	814.7071
WDR62	106.1214	WDR62	30.3282
WDR63	9.0316	removed	removed
WDR65	56.8238	WDR65	9.5555
WDR66	85.4239	WDR66	35.3137
WDR67	165.9557	WDR67	111.3419
WDR6	3411.1996	WDR6	4114.5783
WDR70	572.0016	WDR70	658.4961
removed	removed	WDR72	106.7719
WDR73	448.6713	WDR73	453.6975
WDR74	475.6645	WDR74	511.425
WDR75	900.15	WDR75	939.759
WDR76	225.7901	WDR76	113.4192
WDR77	633.7176	WDR77	378.064
WDR78	227.6717	WDR78	213.1284
WDR7	789.8891	WDR7	684.2543
WDR81	1376.1908	WDR81	1264.2293
WDR82	3867.0322	WDR82	3407.9767
WDR83	193.0506	WDR83	131.3544
WDR85	267.9376	WDR85	345.243
WDR86	73.5361	WDR86	339.8421
removed	removed	WDR88	13.2946
WDR89	406.4222	WDR89	448.6913
WDR8	374.8116	WDR8	336.9339
WDR90	395.509	WDR90	547.985
WDR91	435.3986	WDR91	533.4441
WDR92	237.4559	WDR92	232.6548
WDR93	45.9107	WDR93	60.241
WDSUB1	139.6136	WDSUB1	263.8139
WDTC1	2318.1119	WDTC1	2816.3689
WDYHV1	203.9637	WDYHV1	194.4329
WEE1	826.7682	WEE1	2918.5708
removed	removed	WEE2	5.4258
WFDC1	12.7948	WFDC1	13.2946
WFDC2	503.512	WFDC2	883.2572
removed	removed	WFDC3	6.2318
WFDC6	16.1816	removed	removed
WFIKKN1	9.0316	WFIKKN1	24.5118
WFS1	2201.4537	WFS1	1113.8346
WHAMML1	58.3291	WHAMML1	93.8928
WHAMML2	35.7501	WHAMML2	71.8737
WHAMM	402.6591	WHAMM	577.8978
WHSC1L1	1286.2511	WHSC1L1	1614.8733
WHSC1	1367.5355	WHSC1	985.0436
WHSC2	622.4281	WHSC2	740.3407
WIBG	633.3413	WIBG	400.4985
WIF1	7.15	WIF1	268.3839
WIPF1	4121.7987	WIPF1	844.6199
WIPF2	1404.7909	WIPF2	1391.3585
WIPF3	15.8053	WIPF3	33.2364
WIPI1	823.005	WIPI1	886.1654
WIPI2	1545.5334	WIPI2	1625.6751
WISP1	314.2246	WISP1	5.8164
WISP2	206.9743	WISP2	235.9784
removed	removed	WISP3	40.7146
WIT1	7.9027	removed	removed
WIZ	1016.4319	WIZ	1179.4765
WLS	1128.5743	WLS	3503.9468
WNK1	6205.8416	WNK1	4440.7977
WNK2	194.537	WNK2	1538.0391
WNK3	6.7737	WNK3	60.6564
WNK4	1542.2256	WNK4	600.1537
WNT10A	103.4871	WNT10A	14.9564
WNT10B	12.7948	WNT10B	8.7246
WNT11	37.2554	WNT11	92.6464
WNT16	13.9237	removed	removed
WNT1	8.279	removed	removed
WNT2B	5.2684	WNT2B	13.71
WNT2	107.6266	WNT2	71.4582
WNT3	10.1606	WNT3	38.6373
WNT4	255.5192	WNT4	157.8729
WNT5A	228.8007	WNT5A	752.3889
WNT5B	106.4977	WNT5B	308.683
WNT6	12.7948	WNT6	56.5019
WNT7B	120.0451	WNT7B	169.5056
WNT9A	11.2895	WNT9A	9.5555
WRAP53	219.3927	WRAP53	172.4138
WRB	376.3169	WRB	409.2231
WRNIP1	884.721	WRNIP1	1000
WRN	371.4248	WRN	613.6269
WSB1	1145.1322	WSB1	2502.7005
WSB2	1460.4858	WSB2	894.8899
WSCD1	33.1159	WSCD1	67.3037
WSCD2	11.2895	WSCD2	36.56
WT1	62.8449	removed	removed
WTAP	2040.3901	WTAP	2078.1055
WTIP	155.7952	WTIP	230.5775
WWC1	1230.5562	WWC1	2070.6273
WWC2	516.6831	WWC2	906.9381
WWC3	1477.42	WWC3	1468.2177
WWOX	167.0847	WWOX	402.1604
WWP1	2189.0353	WWP1	2768.1762
WWP2	1224.5351	WWP2	1603.656
WWTR1	261.8149	WWTR1	925.995
XAB2	1284.3695	XAB2	1329.4558
XAF1	1769.4419	XAF1	761.1134
XBP1	39722.8803	XBP1	34962.1936
XCL1	146.3873	XCL1	26.1737
XCL2	144.1294	XCL2	9.14
XCR1	22.579	removed	removed
XDH	312.343	XDH	282.5093
XG	39.5133	XG	55.671
XIAP	1683.2654	XIAP	1873.2862
XIRP1	52.308	removed	removed
XIST	5917.5791	XIST	29079.4724
removed	removed	XKR5	5.4009
XKR6	6.7737	XKR6	17.0337
XKR8	211.1138	XKR8	183.6311
XKRX	9.7842	removed	removed
XK	21.8264	XK	54.0091
XPA	275.8403	XPA	339.0112
XPC	1656.9232	XPC	1982.9663
XPNPEP1	948.6948	XPNPEP1	857.499
XPNPEP2	63.2212	XPNPEP2	24.0964
XPNPEP3	226.6444	XPNPEP3	263.8637
XPO1	3716.5054	XPO1	3506.855
XPO4	742.4732	XPO4	998.3382
XPO5	1195.935	XPO5	968.4254
XPO6	2555.1916	XPO6	1505.6086
XPO7	1802.1815	XPO7	1884.919
XPOT	1295.659	XPOT	1153.3029
XPR1	1820.9974	XPR1	1190.6938
XRCC1	865.9051	XRCC1	740.7561
XRCC2	34.6212	XRCC2	37.8064
XRCC3	191.5453	XRCC3	231.8238
XRCC4	147.1399	XRCC4	103.0328
XRCC5	8785.8701	XRCC5	6939.759
XRCC6BP1	100.8529	XRCC6BP1	90.9846
XRCC6	7221.1445	XRCC6	5618.6124
XRN1	1373.9329	XRN1	1647.2788
XRN2	2423.1044	XRN2	2606.1487
XRRA1	384.5657	XRRA1	352.5301
XYLB	91.0687	XYLB	155.3801
XYLT1	395.509	XYLT1	961.3627
XYLT2	795.5339	XYLT2	768.1762
YAF2	273.5824	YAF2	290.8184
YAP1	2148.393	YAP1	6013.2946
YARS2	331.9115	YARS2	334.0258
YARS	1795.4078	YARS	1233.9011
YBX1	5411.813	YBX1	4168.6747
YBX2	28.2238	YBX2	60.6564
YDJC	307.8272	YDJC	241.7948
YEATS2	940.3331	YEATS2	1231.641
YEATS4	346.9642	YEATS4	409.6386
YES1	1062.3425	YES1	1859.9917
YIF1A	764.2996	YIF1A	506.855
YIF1B	518.7566	YIF1B	283.9842
YIPF1	1083.04	YIPF1	766.5143
YIPF2	862.5183	YIPF2	746.988
YIPF3	2296.6619	YIPF3	1919.4017
YIPF4	509.1567	YIPF4	659.7424
YIPF5	983.316	YIPF5	1058.5791
YIPF6	212.619	YIPF6	309.5139
YJEFN3	25.1831	YJEFN3	61.9526
YKT6	2141.6193	YKT6	1442.4595
YLPM1	1950.4504	YLPM1	2371.4167
YME1L1	3880.2033	YME1L1	3376.4022
YOD1	155.7952	YOD1	289.1442
YPEL1	282.6817	YPEL1	389.356
YPEL2	833.1656	YPEL2	999.5845
YPEL3	983.316	YPEL3	1422.1022
YPEL4	33.4922	YPEL4	58.1637
YPEL5	2223.2801	YPEL5	2272.5384
YRDC	266.0259	YRDC	394.973
YTHDC1	1967.3846	YTHDC1	2737.8479
YTHDC2	907.3	YTHDC2	1113.0037
YTHDF1	1174.485	YTHDF1	1221.022
YTHDF2	2190.5405	YTHDF2	2344.4121
YTHDF3	1725.7892	YTHDF3	2142.9165
YWHAB	8778.3437	YWHAB	4953.469
YWHAE	9733.8123	YWHAE	8476.5268
YWHAG	3328.5227	YWHAG	3137.931
YWHAH	2361.7647	YWHAH	1649.356
YWHAQ	6002.6305	YWHAQ	6874.1172
YWHAZ	13837.9241	YWHAZ	10697.1334
YY1AP1	2511.1625	YY1AP1	2138.7619
YY1	1405.5435	YY1	1388.0349
YY2	21.1791	YY2	16.2027
ZADH2	880.5815	ZADH2	1103.0328
ZAK	979.9291	ZAK	2688.3049
ZAP70	830.155	ZAP70	71.0428
ZBED1	1735.1971	ZBED1	1638.0307
ZBED2	210.7374	ZBED2	5.4009
ZBED3	37.6317	ZBED3	73.951
ZBED4	623.5571	ZBED4	594.1005
ZBED5	910.3105	ZBED5	1325.3012
ZBP1	254.3902	ZBP1	12.8791
ZBTB10	273.9587	ZBTB10	1006.6473
ZBTB11	678.1004	ZBTB11	952.7337
ZBTB12	121.381	ZBTB12	90.5692
ZBTB16	161.8163	ZBTB16	813.4607
ZBTB17	500.1251	ZBTB17	435.3968
ZBTB1	1074.253	ZBTB1	1287.204
ZBTB20	11.6658	ZBTB20	58.1637
ZBTB22	570.8727	ZBTB22	933.1118
ZBTB24	586.678	ZBTB24	564.1878
ZBTB25	98.58	ZBTB25	132.2144
ZBTB26	97.0898	ZBTB26	176.9838
ZBTB2	724.7863	ZBTB2	576.6514
ZBTB32	51.9317	removed	removed
ZBTB33	963.7475	ZBTB33	1661.4042
ZBTB34	285.6245	ZBTB34	456.1695
ZBTB37	34.9975	ZBTB37	45.2846
ZBTB38	2315.854	ZBTB38	3001.2464
ZBTB39	240.8428	ZBTB39	341.9194
ZBTB3	124.9372	ZBTB3	155.3801
ZBTB40	918.5895	ZBTB40	1053.5937
ZBTB41	1052.182	ZBTB41	1221.4375
ZBTB42	489.2119	ZBTB42	566.2651
ZBTB43	396.638	ZBTB43	703.7806
ZBTB44	1603.8625	ZBTB44	2935.189
ZBTB45	264.1744	ZBTB45	318.2385
ZBTB46	196.4374	ZBTB46	207.7275
ZBTB47	308.5798	ZBTB47	574.1587
ZBTB48	342.8247	ZBTB48	432.904
ZBTB49	111.7661	ZBTB49	196.5102
ZBTB4	3151.6538	ZBTB4	4065.2264
ZBTB5	519.3173	ZBTB5	719.1525
ZBTB6	435.3986	ZBTB6	459.9086
ZBTB7A	1023.5819	ZBTB7A	719.1525
ZBTB7B	1813.471	ZBTB7B	2070.2119
ZBTB7C	492.9751	ZBTB7C	653.5106
ZBTB8A	226.5428	ZBTB8A	440.7977
removed	removed	ZBTB8B	8.3091
ZBTB8OS	196.8137	ZBTB8OS	101.371
ZBTB9	416.9591	ZBTB9	339.4267
ZC3H10	240.4665	ZC3H10	244.2875
ZC3H11A	4126.3145	ZC3H11A	4620.2742
