gene_id	TCGA-BH-A0B8-01A-21R-A056-07	gene_id	TCGA-BH-A0B8-11A-41R-A089-07
KIAA1370	867.3722	KIAA1370	1255.875
KIAA1377	68.8755	KIAA1377	553.5011
KIAA1383	11.9384	KIAA1383	67.279
KIAA1407	121.6801	KIAA1407	91.614
KIAA1409	605.6453	KIAA1409	19.0862
KIAA1429	3417.1433	KIAA1429	2356.1971
KIAA1430	1186.0362	KIAA1430	1284.0272
KIAA1432	536.6733	KIAA1432	1218.8763
KIAA1462	910.9933	KIAA1462	3972.8021
KIAA1467	14390.8478	KIAA1467	283.4308
KIAA1468	667.6332	KIAA1468	567.8158
KIAA1522	4418.5932	KIAA1522	730.0489
KIAA1524	71.6305	KIAA1524	26.7685
KIAA1529	41.7845	KIAA1529	104.9744
KIAA1530	86.324	KIAA1530	152.69
KIAA1539	223.6158	KIAA1539	811.1655
KIAA1543	854.0563	KIAA1543	11.9289
KIAA1549	679.1125	KIAA1549	103.0657
KIAA1586	171.7296	KIAA1586	125.4921
KIAA1598	3649.0242	KIAA1598	369.3189
KIAA1609	309.0214	KIAA1609	231.4207
KIAA1614	19.8591	KIAA1614	152.9333
KIAA1632	1315.063	KIAA1632	1139.926
KIAA1644	58.7738	KIAA1644	20.0406
KIAA1671	2492.8341	KIAA1671	1876.6551
KIAA1683	105.1499	KIAA1683	135.0352
KIAA1704	245.8259	KIAA1704	293.8614
KIAA1712	172.7122	KIAA1712	236.1971
KIAA1715	1189.7095	KIAA1715	1354.1692
KIAA1731	315.4498	KIAA1731	267.2074
KIAA1737	2007.0322	KIAA1737	1025.8857
removed	removed	KIAA1751	5.2487
KIAA1755	42.2436	KIAA1755	77.2993
KIAA1797	593.2477	KIAA1797	668.0186
KIAA1804	211.2182	KIAA1804	23.3807
KIAA1826	85.8648	KIAA1826	360.73
KIAA1841	342.0817	KIAA1841	270.0704
KIAA1908	81.2731	KIAA1908	268.1618
KIAA1919	56.4779	KIAA1919	83.0252
KIAA1949	865.0763	KIAA1949	1562.6864
KIAA1958	174.0254	KIAA1958	67.7562
KIAA1967	1425.2638	KIAA1967	1672.9095
KIAA1984	28.0094	KIAA1984	5.7259
KIAA2013	803.5475	KIAA2013	1176.6671
KIAA2018	639.1647	KIAA2018	1256.3521
removed	removed	KIAA2022	27.6751
KIAA2026	711.7135	KIAA2026	771.5615
KIDINS220	3160.9265	KIDINS220	3185.4945
KIF11	755.3347	KIF11	38.1725
KIF12	107.4458	removed	removed
KIF13A	1661.7363	KIF13A	2655.374
KIF13B	1926.2183	KIF13B	1294.0427
KIF14	157.0361	removed	removed
KIF15	92.7523	KIF15	14.3147
KIF16B	1892.6989	KIF16B	950.0179
KIF17	16.071	KIF17	81.5937
KIF18A	141.4244	KIF18A	5.7259
KIF18B	149.6894	removed	removed
removed	removed	KIF19	18.6091
KIF1A	22.0402	removed	removed
KIF1B	1913.3615	KIF1B	2676.3688
KIF1C	991.8073	KIF1C	8046.2841
KIF20A	328.7657	KIF20A	7.6345
KIF20B	459.17	KIF20B	124.5378
KIF21A	1188.332	KIF21A	384.1107
KIF21B	144.6386	KIF21B	70.6191
KIF22	1344.4498	KIF22	312.0601
KIF23	288.8179	KIF23	16.2233
KIF24	101.4766	KIF24	11.4517
removed	removed	KIF25	106.883
KIF26A	65.2021	KIF26A	504.354
KIF26B	217.6466	KIF26B	6.203
KIF27	69.7938	KIF27	73.0049
KIF2A	913.2892	KIF2A	637.9578
KIF2C	237.8501	KIF2C	10.0203
KIF3A	759.4672	KIF3A	165.5732
KIF3B	3015.8287	KIF3B	1794.5843
KIF3C	939.0027	KIF3C	293.451
KIF4A	387.0803	removed	removed
KIF4B	5.51	removed	removed
KIF5A	139.5877	removed	removed
KIF5B	5785.5423	KIF5B	6656.8054
KIF5C	461.0067	KIF5C	51.5329
KIF6	71.6305	KIF6	13.8375
KIF7	104.2132	KIF7	91.4422
KIF9	66.1205	KIF9	56.7816
KIFAP3	1214.5047	KIFAP3	850.7694
KIFC1	512.8929	KIFC1	10.4974
KIFC2	291.0174	KIFC2	114.9946
KIFC3	150.6078	KIFC3	710.0084
KILLIN	35.8153	KILLIN	52.01
KIN	236.4726	KIN	177.9792
KIRREL3	91.3748	KIRREL3	8.1117
KIRREL	216.2691	KIRREL	884.1703
KISS1R	11.9384	removed	removed
KITLG	1624.5436	KITLG	842.6578
KIT	236.4726	KIT	583.0848
KLB	26.1727	KLB	3840.1527
KLC1	1444.4846	KLC1	2116.345
KLC2	1309.0937	KLC2	259.0958
KLC3	32.8031	removed	removed
KLC4	692.4605	KLC4	453.4558
KLF10	1273.2785	KLF10	6263.6288
KLF11	449.9866	KLF11	1777.8838
KLF12	395.3454	KLF12	415.603
KLF13	1679.1848	KLF13	4116.9033
removed	removed	KLF14	49.6242
KLF15	30.3052	KLF15	1009.1853
KLF16	584.0643	KLF16	183.228
KLF2	411.8755	KLF2	2767.9828
KLF3	1146.0792	KLF3	3116.2162
KLF4	507.3829	KLF4	5471.5496
KLF5	368.7135	KLF5	194.2026
KLF6	2801.3963	KLF6	9279.7328
KLF7	72.0897	KLF7	199.9284
KLF8	216.7283	KLF8	778.7188
KLF9	541.8206	KLF9	3248.0019
KLHDC10	1633.727	KLHDC10	1429.5598
KLHDC1	58.3146	KLHDC1	160.8016
KLHDC2	1303.1245	KLHDC2	1317.4281
KLHDC3	2170.0375	KLHDC3	1904.3302
KLHDC4	188.5536	KLHDC4	252.8928
KLHDC5	1515.7203	KLHDC5	616.4857
KLHDC7A	59.6921	KLHDC7A	159.3702
KLHDC7B	13.7751	removed	removed
KLHDC8A	15.6118	removed	removed
KLHDC8B	394.4271	KLHDC8B	1470.1181
KLHDC9	92.7523	KLHDC9	22.4263
removed	removed	KLHL10	7.1573
KLHL11	311.3173	KLHL11	63.4618
KLHL12	1290.7269	KLHL12	908.5053
KLHL13	98.2624	KLHL13	180.365
removed	removed	KLHL14	38.1725
KLHL15	462.3842	KLHL15	539.1864
KLHL17	15.6118	KLHL17	29.1065
KLHL18	334.2758	KLHL18	412.7401
KLHL20	398.1004	KLHL20	923.2971
KLHL21	605.1861	KLHL21	3475.6054
KLHL22	688.755	KLHL22	671.3587
KLHL23	305.8072	KLHL23	81.1118
KLHL24	987.2156	KLHL24	2776.5716
KLHL25	171.2704	KLHL25	296.7911
KLHL26	302.1339	KLHL26	231.8979
KLHL28	371.9277	KLHL28	419.4203
KLHL29	41.3253	KLHL29	555.4098
KLHL2	158.8728	KLHL2	456.1613
KLHL30	5.51	KLHL30	360.73
KLHL31	24.3498	KLHL31	1827.0023
KLHL32	5.0509	KLHL32	9.066
removed	removed	KLHL33	16.2233
KLHL35	67.498	KLHL35	8.5888
KLHL36	143.261	KLHL36	338.3037
KLHL38	14.6934	removed	removed
KLHL3	116.17	KLHL3	469.5217
KLHL4	22.0402	KLHL4	187.5224
KLHL5	460.5475	KLHL5	2555.1712
KLHL6	71.6305	KLHL6	122.152
KLHL7	661.664	KLHL7	742.9321
KLHL8	500.4953	KLHL8	546.3438
KLHL9	3443.316	KLHL9	1386.6158
KLK10	105.1499	KLK10	30.0608
KLK11	60.6104	KLK11	20.0406
KLK12	6.8876	removed	removed
KLK13	36.7336	removed	removed
removed	removed	KLK14	7.1573
KLK4	26.1727	removed	removed
removed	removed	KLK5	51.0557
KLK6	17.9076	KLK6	16.7005
KLK7	22.0402	KLK7	32.9238
KLK8	26.0533	KLK8	10.4974
KLRA1	6.4284	KLRA1	34.3552
KLRAQ1	433.9157	KLRAQ1	707.1454
KLRB1	6.4284	KLRB1	23.8578
removed	removed	KLRC1	6.203
removed	removed	KLRD1	31.4923
KLRF1	6.8876	KLRF1	19.5634
KLRG1	6.4284	KLRG1	125.9692
KLRG2	76.6814	removed	removed
KLRK1	25.7135	KLRK1	41.0354
KL	19.7443	KL	316.8317
KMO	12.393	removed	removed
KNDC1	45.4578	removed	removed
KNTC1	765.3033	KNTC1	197.0607
KPNA1	2950.1674	KPNA1	2155.3143
KPNA2	2082.3361	KPNA2	603.6025
KPNA3	710.336	KPNA3	2018.8477
KPNA4	1861.4753	KPNA4	2840.5106
KPNA5	45.4578	KPNA5	126.4464
KPNA6	1352.7149	KPNA6	2402.9584
KPNB1	7387.1274	KPNB1	5190.5046
KPTN	301.2155	KPTN	105.9287
KRAS	1119.9157	KRAS	916.617
KRBA1	137.2918	KRBA1	104.9744
KRBA2	173.1071	KRBA2	90.6597
KRCC1	996.8581	KRCC1	1076.9414
KREMEN1	1027.1634	KREMEN1	878.9216
KREMEN2	50.5087	removed	removed
KRI1	845.1759	KRI1	377.3065
KRIT1	520.6988	KRIT1	785.8762
KRR1	1157.9028	KRR1	576.7243
KRT10	184.5864	KRT10	297.2683
KRT13	3985.1367	KRT13	723.8459
KRT14	669.0107	KRT14	1808.899
KRT15	2011.1647	KRT15	1059.2867
KRT16	771.4056	KRT16	156.5072
KRT17	2738.9492	KRT17	1562.6864
KRT18	19310.7812	KRT18	394.6081
KRT19	31006.3744	KRT19	641.775
KRT1	8.2651	KRT1	5.7259
KRT222	71.1714	KRT222	69.1876
removed	removed	KRT23	178.4564
KRT24	5.9692	removed	removed
KRT31	8.2651	removed	removed
KRT4	1060.6828	KRT4	198.0198
KRT5	7894.5103	KRT5	3034.7131
KRT6A	3133.3763	KRT6A	557.3184
KRT6B	1131.8541	KRT6B	340.2123
KRT6C	241.9826	KRT6C	37.2182
KRT75	14.6934	removed	removed
KRT78	5.9692	removed	removed
removed	removed	KRT79	42.9441
KRT7	446.7724	KRT7	517.2373
KRT80	138.6693	KRT80	32.4466
KRT8	10302.9305	KRT8	607.4198
KRTCAP2	1619.4927	KRTCAP2	1443.8745
KRTCAP3	714.4686	KRTCAP3	21.9492
KRTDAP	71.6305	KRTDAP	8.5888
KSR1	194.2289	KSR1	678.9932
KSR2	120.7617	KSR2	17.6548
KTELC1	669.0107	KTELC1	246.2126
KTI12	133.1593	KTI12	163.6646
KTN1	9187.5331	KTN1	5827.9852
KYNU	56.0187	KYNU	34.3552
removed	removed	KY	18.1319
L1CAM	584.9826	L1CAM	63.9389
L1TD1	8.2651	L1TD1	13.8375
L2HGDH	385.2437	L2HGDH	262.4359
L3MBTL2	901.8513	L3MBTL2	698.3419
L3MBTL3	165.7604	L3MBTL3	226.6492
L3MBTL4	8.7242	L3MBTL4	102.1114
L3MBTL	54.1821	L3MBTL	83.9795
LACE1	39.0295	LACE1	82.0709
LACTB2	223.1566	LACTB2	438.0293
LACTB	731.917	LACTB	336.8722
LAD1	795.7417	LAD1	64.4161
LAG3	7.8059	LAG3	15.7462
LAGE3	432.5382	LAGE3	123.5834
LAIR1	291.573	LAIR1	1880.9495
LAMA1	19.7443	LAMA1	41.9897
LAMA2	572.585	LAMA2	3505.6567
LAMA3	981.2463	LAMA3	829.7745
LAMA4	1917.0349	LAMA4	17799.3558
LAMA5	1416.5395	LAMA5	1584.1584
LAMB1	2583.7497	LAMB1	9577.0011
LAMB2L	8.2651	LAMB2L	11.4517
LAMB2	2897.822	LAMB2	11989.0254
LAMB3	234.1767	LAMB3	981.9874
LAMC1	2940.984	LAMC1	22605.7497
LAMC2	191.9331	LAMC2	526.7804
LAMC3	12.3976	LAMC3	11.9289
LAMP1	4730.8288	LAMP1	8008.5888
LAMP2	4727.1554	LAMP2	3701.7774
LAMP3	89.079	LAMP3	25.2893
LANCL1	2595.6882	LANCL1	2531.7905
LANCL2	781.0482	LANCL2	532.5063
LAP3	1525.3628	LAP3	2394.8467
LAPTM4A	10835.4943	LAPTM4A	8350.7098
LAPTM4B	1301.747	LAPTM4B	968.627
LAPTM5	1986.8287	LAPTM5	2512.7043
LARGE	427.9465	LARGE	422.2832
LARP1B	431.1607	LARP1B	307.7657
LARP1	6972.0377	LARP1	6188.7153
LARP4B	1875.2504	LARP4B	1175.2356
LARP4	2238.9131	LARP4	1074.0785
LARP6	245.1968	LARP6	956.2209
LARP7	493.6078	LARP7	786.8305
LARS2	380.1928	LARS2	370.2732
LARS	4693.636	LARS	2483.5978
LAS1L	1118.5382	LAS1L	641.2979
LASP1	10627.9494	LASP1	8899.9165
LASS1	53.4933	removed	removed
LASS2	10121.4849	LASS2	3440.2958
LASS3	26.1727	removed	removed
LASS4	6565.213	LASS4	261.9587
LASS5	1213.1272	LASS5	612.6685
LASS6	1784.9362	LASS6	1401.9754
LAT2	118.925	LAT2	82.0709
LATS1	481.6694	LATS1	566.8615
LATS2	379.7336	LATS2	1439.1029
LAT	24.3773	LAT	33.0001
LAX1	14.6934	LAX1	12.8832
LAYN	90.9157	LAYN	97.3399
LBH	756.253	LBH	925.2058
LBP	16.071	LBP	140.7611
LBR	275.9612	LBR	1604.199
LBX1	109.2825	removed	removed
LCA5L	76.2222	LCA5L	14.7918
LCA5	105.1499	LCA5	274.8419
LCAT	10.5609	LCAT	102.4025
LCK	56.0187	LCK	32.9238
LCLAT1	526.2089	LCLAT1	181.7965
LCMT1	788.3949	LCMT1	380.7706
LCMT2	465.5984	LCMT2	287.7252
removed	removed	LCN10	18.1319
LCN2	268.1553	LCN2	53.4415
LCORL	18.8765	LCORL	91.8096
LCOR	257.6403	LCOR	103.3473
LCP1	3693.1045	LCP1	1238.6974
LCP2	197.9023	LCP2	272.9333
LDB1	1934.9425	LDB1	737.6834
LDB2	157.4953	LDB2	2031.2537
LDB3	58.3146	LDB3	266.2531
LDHA	18559.6525	LDHA	17923.4164
LDHB	1258.1259	LDHB	14947.8707
LDHD	62.4471	LDHD	1045.4491
LDLRAD2	121.3403	LDLRAD2	744.2872
LDLRAD3	7506.0524	LDLRAD3	617.4401
LDLRAP1	382.9478	LDLRAP1	585.9478
LDLR	985.838	LDLR	1334.1286
LDOC1L	1765.0496	LDOC1L	1290.7074
LDOC1	1315.9813	LDOC1	693.785
removed	removed	LEAP2	5.2487
LEF1	215.3507	LEF1	16.2233
LEFTY1	5.0509	LEFTY1	7.6345
LEFTY2	14.6934	LEFTY2	189.9081
LEKR1	13.7751	LEKR1	8.1117
LEMD2	871.9639	LEMD2	524.3946
LEMD3	698.8568	LEMD3	714.3028
LENG1	260.3494	LENG1	158.893
LENG8	1357.8714	LENG8	2735.6412
LENG9	198.2558	LENG9	92.4633
LEO1	615.747	LEO1	270.5475
LEPRE1	486.2611	LEPRE1	521.5317
LEPREL1	94.1299	LEPREL1	300.6084
LEPREL2	314.0723	LEPREL2	215.1974
LEPROTL1	805.8434	LEPROTL1	1178.5757
LEPROT	519.2938	LEPROT	1774.9922
LEPR	83.1373	LEPR	1445.3346
LEP	55.5596	LEP	28530.5976
LETM1	1177.3119	LETM1	1685.7927
LETM2	214.8916	LETM2	10.9746
LETMD1	1237.9224	LETMD1	2309.9129
LFNG	1134.6091	LFNG	756.7697
LGALS12	34.4378	LGALS12	4900.8708
LGALS1	3498.4164	LGALS1	16152.2128
LGALS3BP	12230.4528	LGALS3BP	14226.4106
LGALS3	831.5569	LGALS3	8476.679
LGALS7B	7.8059	removed	removed
LGALS7	16.5301	removed	removed
LGALS8	2364.193	LGALS8	1331.738
LGALS9B	5.51	removed	removed
LGALS9C	8.2651	removed	removed
LGALS9	759.9264	LGALS9	512.9429
LGI2	275.9612	LGI2	216.6289
LGI3	16.071	LGI3	7.1573
LGI4	40.407	LGI4	698.0794
LGMN	1883.5155	LGMN	4683.2876
LGR4	613.9103	LGR4	1797.9244
LGR5	7.3467	removed	removed
LGR6	7.8059	LGR6	41.9897
LGTN	1081.3454	LGTN	1507.3363
removed	removed	LHCGR	49.1471
LHFPL1	16.071	removed	removed
LHFPL2	1385.316	LHFPL2	1013.9568
LHFPL4	558.3508	removed	removed
LHFPL5	80.3548	removed	removed
LHFP	472.486	LHFP	2973.6371
LHPP	576.7176	LHPP	481.9277
LHX4	7.411	removed	removed
LHX6	62.4471	LHX6	583.0848
LIAS	127.1901	LIAS	305.8571
LIFR	859.5663	LIFR	3618.2751
LIF	70.253	LIF	156.5072
LIG1	1325.1647	LIG1	80.1622
LIG3	1951.9318	LIG3	261.4816
LIG4	97.344	LIG4	347.8468
removed	removed	LILRA1	8.5888
LILRA2	69.1923	LILRA2	31.0151
removed	removed	LILRA3	6.6802
LILRA4	34.4378	removed	removed
LILRA5	7.8059	LILRA5	12.4061
LILRA6	22.4993	LILRA6	140.136
LILRB1	49.5904	LILRB1	52.9643
LILRB2	42.2436	LILRB2	134.558
LILRB3	21.1218	LILRB3	35.9346
LILRB4	175.8621	LILRB4	179.8879
LILRB5	11.0201	LILRB5	609.8056
LIMA1	4137.5811	LIMA1	6338.5423
LIMCH1	569.3708	LIMCH1	4426.1004
LIMD1	982.7938	LIMD1	657.4496
LIMD2	375.6378	LIMD2	88.6365
LIME1	18.1464	LIME1	33.9783
LIMK1	989.0522	LIMK1	299.1769
LIMK2	1470.2624	LIMK2	649.4095
LIMS1	343	LIMS1	1054.0379
LIMS2	183.2088	LIMS2	2017.8934
removed	removed	LIMS3-LOC440895	67.613
removed	removed	LIMS3	24.4781
LIN28A	689.6734	removed	removed
LIN37	150.9338	LIN37	115.3716
LIN52	208.9224	LIN52	393.1767
LIN54	387.9987	LIN54	285.8165
LIN7A	5.0509	LIN7A	49.1471
LIN7B	58.3146	LIN7B	43.8984
LIN7C	534.4739	LIN7C	730.0489
LIN9	212.5957	LIN9	80.1622
LINGO1	436.2115	LINGO1	83.5023
LINGO4	9.1834	removed	removed
LINS1	123.9759	LINS1	170.8219
LIPA	3099.3977	LIPA	2753.191
removed	removed	LIPC	7.6345
LIPE	603.7489	LIPE	30936.2853
LIPG	15.6118	LIPG	16.7005
LIPH	396.2637	LIPH	13.3604
LIPT1	89.9055	LIPT1	112.1317
LIPT2	25.9798	LIPT2	20.9949
LITAF	3509.8957	LITAF	3091.0175
LIX1L	167.1379	LIX1L	1278.3013
LLGL1	718.1419	LLGL1	411.7858
LLGL2	1393.1219	LLGL2	107.3601
LLPH	726.407	LLPH	438.7546
LMAN1	4999.4433	LMAN1	3339.1387
LMAN2L	384.7845	LMAN2L	658.9526
LMAN2	3491.0697	LMAN2	1483.0013
LMBR1L	365.4993	LMBR1L	386.9736
LMBR1	980.7872	LMBR1	776.8102
LMBRD1	723.652	LMBRD1	2095.1927
LMBRD2	511.9746	LMBRD2	269.1161
LMCD1	686	LMCD1	1841.8227
LMF1	303.5114	LMF1	286.2937
LMF2	1226.4431	LMF2	1345.5803
LMLN	421.0589	LMLN	204.7
LMNA	5851.6628	LMNA	10151.4971
LMNB1	1027.1634	LMNB1	81.1165
LMNB2	1296.237	LMNB2	444.2324
LMO2	229.1258	LMO2	1034.9517
LMO3	22.4993	LMO3	1049.2664
LMO4	260.8086	LMO4	1430.037
LMO7	485.3427	LMO7	174.162
LMOD1	573.0442	LMOD1	5444.8288
LMOD3	8.2651	LMOD3	5.2487
LMTK2	389.8354	LMTK2	329.2377
LMTK3	727.7845	removed	removed
removed	removed	LMX1A	42.4669
LMX1B	1628.2169	LMX1B	47.7156
LNP1	9.2064	LNP1	76.3688
LNPEP	676.8166	LNPEP	921.2263
LNX1	278.7162	LNX1	388.8823
LNX2	489.9344	LNX2	377.9077
LOC100009676	73.6784	LOC100009676	95.3024
removed	removed	LOC100101266	5.2487
removed	removed	LOC100124692	6.6802
LOC100125556	126.8687	LOC100125556	11.07
LOC100126784	153.6199	LOC100126784	11.175
removed	removed	LOC100128164	25.2893
LOC100128191	87.7336	LOC100128191	8.3502
LOC100128239	19.7443	removed	removed
LOC100128288	61.988	LOC100128288	64.8932
LOC100128292	13.7751	removed	removed
LOC100128640	32.1419	LOC100128640	18.1319
LOC100128675	14.6934	removed	removed
LOC100128788	12.8568	removed	removed
LOC100128822	65.2021	LOC100128822	150.3042
LOC100128842	12.8568	LOC100128842	28.1522
LOC100129034	971.4385	LOC100129034	1601.7559
LOC100129387	39.406	LOC100129387	91.6999
LOC100129534	21.1218	LOC100129534	20.5177
LOC100129550	264.9411	LOC100129550	320.6489
LOC100129637	68.5816	LOC100129637	167.959
LOC100130015	6.4376	LOC100130015	25.733
LOC100130093	124.9172	LOC100130093	15.8654
LOC100130148	11.4793	removed	removed
LOC100130522	49.1312	LOC100130522	8.5888
LOC100130557	17.251	LOC100130557	12.0482
LOC100130581	67.0388	LOC100130581	48.1928
removed	removed	LOC100130691	26.7255
LOC100130776	524.8451	LOC100130776	103.8912
LOC100130872	112.9558	LOC100130872	20.5177
LOC100130932	34.4378	LOC100130932	27.6751
LOC100130987	8.7242	removed	removed
LOC100131193	32.1419	LOC100131193	14.3147
LOC100131434	14.7485	LOC100131434	38.2632
removed	removed	LOC100131496	5.2487
LOC100131691	50.6419	LOC100131691	25.6662
LOC100132215	7.8059	LOC100132215	32.0219
LOC100132247	215.3507	LOC100132247	104.4972
LOC100132287	129.9451	LOC100132287	189.431
LOC100132288	97.8032	LOC100132288	162.2331
LOC100132707	44.8976	LOC100132707	136.7816
removed	removed	LOC100132832	8.6795
LOC100133161	14.2343	LOC100133161	9.066
LOC100133331	58.333	LOC100133331	83.1063
LOC100133957	8.3018	removed	removed
LOC100133985	6.8876	LOC100133985	12.4061
LOC100133991	40.407	LOC100133991	11.4517
LOC100134229	57.3963	LOC100134229	89.7054
LOC100134259	5.51	LOC100134259	15.7462
LOC100134368	7.8059	removed	removed
LOC100134713	5.0509	removed	removed
removed	removed	LOC100134868	6.6802
LOC100144603	14.2343	LOC100144603	5.2487
LOC100144604	8.7242	LOC100144604	7.1573
LOC100170939	225.0989	LOC100170939	31.4923
LOC100190938	845.7912	LOC100190938	302.517
LOC100190939	110.66	LOC100190939	163.1874
LOC100190986	159.7912	LOC100190986	281.9993
removed	removed	LOC100192378	39.1268
LOC100216545	49.5904	LOC100216545	48.6699
removed	removed	LOC100233209	10.0203
removed	removed	LOC100240735	16.2233
LOC100268168	7.8059	removed	removed
LOC100270710	398.6468	LOC100270710	136.042
LOC100270746	89.9973	LOC100270746	20.5177
LOC100270804	20.2035	LOC100270804	10.0203
LOC100271722	41.7845	LOC100271722	41.0354
LOC100271831	23.4498	removed	removed
LOC100271836	266.865	LOC100271836	229.8223
LOC100272146	13.3159	LOC100272146	28.1522
LOC100272216	12.8568	LOC100272216	9.7149
LOC100272217	11.9384	LOC100272217	9.5431
LOC100272228	9.6426	LOC100272228	19.5634
LOC100286793	25.2544	LOC100286793	125.4921
LOC100286844	37.8402	LOC100286844	34.4602
LOC100287227	10.6711	removed	removed
LOC100288778	195.6386	LOC100288778	247.3434
LOC100289341	22.9585	LOC100289341	45.807
LOC100302401	12.8935	LOC100302401	14.3147
LOC100302650	6.8876	LOC100302650	30.0608
LOC100303728	39.9478	LOC100303728	16.7005
LOC113230	194.2289	LOC113230	26.2436
LOC115110	64.8715	LOC115110	35.0805
LOC134466	8.7242	LOC134466	113.5632
LOC143188	21.1218	LOC143188	23.8578
LOC143666	12.8568	LOC143666	6.6802
LOC144438	671.3066	LOC144438	727.6631
LOC144486	14.2343	removed	removed
LOC144571	8.2651	LOC144571	112.0792
LOC145783	78.114	LOC145783	29.5741
LOC145820	13.7751	LOC145820	66.8019
LOC145837	34.8969	removed	removed
LOC146880	171.1327	LOC146880	213.327
LOC147727	618.9612	LOC147727	315.8774
LOC147804	148.7711	LOC147804	71.5734
LOC148189	52.8046	LOC148189	46.7613
LOC148413	249.536	LOC148413	267.6417
LOC148696	5.5284	LOC148696	16.7148
removed	removed	LOC148824	8.1117
LOC149134	8.7242	LOC149134	9.5431
LOC149837	197.9023	LOC149837	156.0301
LOC150381	157.7892	LOC150381	106.401
LOC150776	264.9411	LOC150776	256.71
LOC150786	97.344	LOC150786	55.8273
LOC151009	22.4993	LOC151009	54.3958
LOC151162	1561.1781	LOC151162	949.5407
LOC151534	108.3641	LOC151534	177.5021
LOC152217	262.6453	LOC152217	182.7508
LOC153328	560.1874	removed	removed
LOC153684	5.0509	LOC153684	41.9897
LOC154761	33.7674	LOC154761	8.4695
removed	removed	LOC154822	10.402
LOC158376	7.8059	LOC158376	249.5527
LOC158572	26.6319	LOC158572	23.8578
removed	removed	LOC158696	22.9035
LOC162632	72.0346	LOC162632	106.6444
LOC168474	5.51	removed	removed
LOC200030	253.145	LOC200030	561.3074
removed	removed	LOC201651	5.7259
LOC202181	63.8246	LOC202181	49.1471
LOC202781	220.8608	LOC202781	144.1012
LOC219347	59.2926	LOC219347	79.6851
LOC220594	333.1049	LOC220594	269.9034
LOC220729	84.4873	LOC220729	111.6545
LOC220930	27.5502	LOC220930	78.9693
LOC221442	16.071	LOC221442	35.7867
LOC221710	438.5074	LOC221710	400.334
LOC222699	14.6934	LOC222699	31.0151
LOC253039	281.9304	LOC253039	399.3797
LOC253724	22.4993	LOC253724	5.7259
LOC254559	95.5074	LOC254559	5.7259
removed	removed	LOC255167	6.6802
removed	removed	LOC257358	18.6091
LOC25845	420.6365	LOC25845	153.3914
LOC282997	99.1807	LOC282997	18.6091
LOC283050	11.0201	LOC283050	12.4061
LOC283070	89.5382	LOC283070	263.8674
LOC283174	179.0763	LOC283174	82.548
LOC283267	176.3213	LOC283267	281.9993
LOC283314	26.2278	LOC283314	31.6402
removed	removed	LOC283392	883.8841
LOC283663	22.0402	LOC283663	33.4009
LOC283731	7.3467	LOC283731	9.066
LOC283856	7.8059	removed	removed
LOC283867	8.2651	removed	removed
LOC283922	61.988	LOC283922	66.8019
LOC284023	132.241	LOC284023	40.5583
LOC284232	23.8768	LOC284232	13.8375
LOC284233	13.3159	LOC284233	5.2487
LOC284276	72.5489	LOC284276	5.7259
removed	removed	LOC284379	11.4517
LOC284440	49.1312	LOC284440	125.9692
LOC284441	128.5676	LOC284441	119.289
removed	removed	LOC284578	26.7207
LOC284837	9.1834	LOC284837	8.1117
LOC284900	263.6095	LOC284900	101.639
LOC285033	9.6288	LOC285033	51.3134
LOC285074	265.8594	LOC285074	287.7252
removed	removed	LOC285205	6.6802
LOC285359	60.1513	LOC285359	32.9238
removed	removed	LOC285419	5.7259
LOC285593	5.0509	LOC285593	11.4517
removed	removed	LOC285780	14.7918
LOC285830	10.3635	LOC285830	48.25
removed	removed	LOC286002	6.3891
LOC286367	15.6118	LOC286367	396.5168
LOC338758	23.8768	LOC338758	34.8324
LOC338799	182.7497	LOC338799	187.0452
LOC339047	635.9505	LOC339047	731.9575
LOC339290	417.5876	LOC339290	1317.9053
LOC339524	83.1098	LOC339524	1013.9568
LOC341056	12.8568	LOC341056	9.066
LOC342346	5.51	removed	removed
LOC344595	318.664	LOC344595	121.6748
LOC348926	50.9679	LOC348926	19.0862
LOC349114	116.17	LOC349114	46.2841
LOC349196	7.1355	LOC349196	7.8635
LOC374443	100.5582	LOC374443	70.142
LOC375190	92.2932	LOC375190	144.1012
LOC387646	76.2222	LOC387646	30.0608
LOC387647	547.9	LOC387647	713.2435
LOC388152	94.1299	LOC388152	41.5126
LOC388242	9.1834	LOC388242	31.9695
LOC388588	31.6827	removed	removed
LOC388692	415.0897	LOC388692	332.5778
LOC388789	888.494	LOC388789	488.1307
LOC388796	169.8929	LOC388796	116.4261
LOC388955	352.6426	LOC388955	236.6695
LOC389033	11.4793	removed	removed
LOC389333	81.7323	LOC389333	39.1268
LOC389493	49.5904	removed	removed
LOC389634	9.1834	removed	removed
removed	removed	LOC389705	12.8832
removed	removed	LOC390595	9.066
removed	removed	LOC391322	6.6802
LOC399744	106.5274	LOC399744	75.3907
LOC399815	16.071	removed	removed
LOC399959	94.589	LOC399959	534.892
LOC400027	403.1513	LOC400027	213.766
LOC400043	349.4284	LOC400043	223.3091
LOC400657	160.2503	LOC400657	142.6697
LOC400696	7.8059	removed	removed
LOC400752	52.8046	LOC400752	8.5888
removed	removed	LOC400759	8.1117
removed	removed	LOC400804	5.2487
LOC400927	5.0509	LOC400927	32.4228
LOC400931	102.8541	LOC400931	61.5531
